"speciesName","FirstYrConverged","LastYrConverged","PropYrConverged","mean_means","median_means","mean_medians","median_medians"
"BOMBUS rupestris",TRUE,TRUE,1,0.130032089925894,0.128692833302627,0.126291956124777,0.125580288060945
"BOMBUS soroeensis",TRUE,TRUE,1,0.0197619699586736,0.0141204700269688,0.0184603150080917,0.012736578978693
"BOMBUS subterraneus",TRUE,FALSE,0.425531914893617,0.0713503450108933,0.0540771140231228,0.016783716224259,0.002856802761576
"BOMBUS sylvarum",TRUE,TRUE,1,0.0233723226349098,0.0196611285969448,0.0224643976021092,0.018926318295441
"BOMBUS sylvestris",TRUE,TRUE,1,0.417495549305787,0.430457128494605,0.415950988610778,0.430782049755981
"BOMBUS terrestris",TRUE,TRUE,1,0.563548493159138,0.554194989929113,0.562433043685276,0.553981668848947
"BOMBUS vestalis",TRUE,TRUE,1,0.525937443513341,0.549021114591217,0.525740350059643,0.548982264016189
"CERATINA cyanea",TRUE,TRUE,1,0.0454102495269313,0.0449314994076507,0.043320577337551,0.04166170693965
"CHELOSTOMA campanularum",TRUE,TRUE,1,0.183354259006766,0.17563892070841,0.18004188964333,0.173431734317343
"CHELOSTOMA florisomne",TRUE,TRUE,1,0.100604474850375,0.106974475106741,0.0983798787884928,0.10474943459112
"COELIOXYS conoidea",TRUE,TRUE,1,0.04976946180132,0.0503511962837759,0.048074317393826,0.048327580049994
"COELIOXYS elongata",TRUE,TRUE,1,0.0883759268818553,0.0864599848212565,0.0846302491851274,0.0827282466373051
"COELIOXYS inermis",TRUE,TRUE,1,0.150581130348265,0.159584265757549,0.143875982342528,0.154981549815498
"COELIOXYS mandibularis",TRUE,TRUE,0.808510638297872,0.0127912324799516,0.0129531376067787,0.011966660503942,0.012379478633496
"COELIOXYS quadridentata",FALSE,FALSE,0.106382978723404,0.357699895943136,0.264309632988771,0.335750303282031,0.248184739911915
"COELIOXYS rufescens",TRUE,TRUE,1,0.122515720903939,0.123637003484905,0.115976568139051,0.116890846327818
"COLLETES cunicularius",TRUE,TRUE,1,0.00762660165319947,0.00722220763143488,0.00722811620703716,0.00666587311034401
"COLLETES daviesanus",TRUE,TRUE,1,0.236427228700994,0.249071953020609,0.233490440601043,0.246518271634329
"COLLETES floralis",FALSE,TRUE,0.765957446808511,0.00777943751787837,0.0070480882574131,0.00702550608210269,0.00642780621354601
"COLLETES fodiens",TRUE,TRUE,1,0.115753796022371,0.112451168299816,0.113704802113224,0.108796571836686
"COLLETES halophilus",TRUE,TRUE,1,0.0181193213624921,0.014303373630271,0.0173636877068839,0.013569813117486
"COLLETES hederae",FALSE,TRUE,0.340425531914894,0.0969365131188289,0.0418886864251002,0.0717822346377204,0.000119033448399
"COLLETES marginatus",TRUE,TRUE,1,0.0318418283980355,0.0310229518877585,0.0308119347494093,0.030353529341745
"COLLETES similis",TRUE,TRUE,1,0.177272281867574,0.194873115527654,0.17405982570464,0.189739316748006
"COLLETES succinctus",TRUE,TRUE,1,0.17839777662906,0.168233886841546,0.177387697006689,0.16783716224259
"DASYPODA hirtipes",TRUE,TRUE,1,0.0886477977144332,0.0835672059987049,0.0869830592609289,0.0827282466373051
"DUFOUREA minuta",FALSE,FALSE,0,0.461906163873211,0.463540220203607,0.399385078270824,0.402690155933817
"EPEOLUS cruciger",TRUE,TRUE,1,0.16298623458887,0.1625700705204,0.162247655420961,0.162242590167837
"EPEOLUS variegatus",TRUE,TRUE,1,0.177329095591279,0.181191714131708,0.174596742535716,0.176050470182121
"EUCERA longicornis",TRUE,TRUE,1,0.0244017749954221,0.0190383053160162,0.0232444465831069,0.018450184501845
"EUCERA nigrescens",FALSE,FALSE,0,0.395172153449403,0.387488065187266,0.395674780357961,0.394952981787882
"HALICTUS confusus",TRUE,TRUE,1,0.025912573667525,0.027255261448331,0.0241941815437372,0.025711224854184
"HALICTUS eurygnathus",FALSE,FALSE,0,0.1107608923702,0.0510658849869077,0.0020109054899746,0.001309367932389
"HALICTUS rubicundus",TRUE,TRUE,1,0.450893419740545,0.423207859961722,0.449789412101396,0.421616474229258
"HALICTUS tumulorum",TRUE,TRUE,1,0.427579378919553,0.450932446830819,0.425744655524798,0.44875610046423
"HERIADES truncorum",TRUE,TRUE,1,0.0231115897370535,0.0179481979358954,0.0217679252976469,0.015831448637067
"HOPLITIS claviventris",TRUE,TRUE,1,0.141901633489139,0.137945048944434,0.138182637831869,0.135817164623259
"HYLAEUS annularis",TRUE,TRUE,1,0.00655500786061579,0.0044032139542886,0.00566042036535671,0.002975836209975
"HYLAEUS brevicornis",TRUE,TRUE,1,0.257564514789783,0.244028698457947,0.253422211641471,0.239495298178788
"HYLAEUS communis",TRUE,TRUE,1,0.406198014665491,0.449177868448561,0.404589625855078,0.448518033567432
"HYLAEUS confusus",TRUE,TRUE,1,0.23650317900722,0.212860842495311,0.232257051465504,0.208070467801452
"HYLAEUS cornutus",TRUE,TRUE,1,0.0746347041652798,0.0798311947276104,0.0723394124812902,0.0772527080109511
"HYLAEUS dilatatus",TRUE,TRUE,1,0.146571740520755,0.158972904824584,0.143711361616018,0.156886084989882
"HYLAEUS hyalinatus",TRUE,TRUE,1,0.224576324210658,0.222582454974383,0.222265839679673,0.220688013331746
"HYLAEUS incongruus",TRUE,TRUE,1,0.0318536604909897,0.0391319917398964,0.0285477666032666,0.034757766932508
"HYLAEUS pectoralis",TRUE,TRUE,1,0.0145785369660165,0.0133357633987126,0.0139952943798484,0.012855612427092
"HYLAEUS pictipes",TRUE,TRUE,1,0.0309437884722377,0.0244162413948104,0.0291859884968102,0.023211522437805
"HYLAEUS signatus",TRUE,TRUE,1,0.0756027692338268,0.0759122619990891,0.0746694289180366,0.0751101059397691
"HYLAEUS spilotus",FALSE,FALSE,0,0.473901214967693,0.465168932959137,0.555772235828055,0.55243423401976
"LASIOGLOSSUM albipes",TRUE,TRUE,1,0.310019316191216,0.314248208551363,0.30733170063341,0.312700868944173
"LASIOGLOSSUM angusticeps",TRUE,FALSE,0.617021276595745,0.0116897299897407,0.0109059003662125,0.00614415203863775,0.00595167241995001
"LASIOGLOSSUM brevicorne",TRUE,TRUE,1,0.0292227264603917,0.0243000110439663,0.027139626234972,0.022378288299012
"LASIOGLOSSUM calceatum",TRUE,TRUE,1,0.495488482356357,0.51707896095494,0.494188888354223,0.51672419950006
"LASIOGLOSSUM cupromicans",TRUE,TRUE,1,0.0602718933946198,0.0598500130939174,0.0587290773388173,0.0580883228187121
"LASIOGLOSSUM fratellum",TRUE,TRUE,1,0.0892505761317379,0.0844257989457389,0.0876668684325827,0.0809427449113201
"LASIOGLOSSUM fulvicorne",TRUE,TRUE,1,0.114487727507649,0.115503521336253,0.113547779266399,0.114748244256636
"LASIOGLOSSUM laevigatum",TRUE,TRUE,1,0.0947055701056055,0.0961772587480613,0.092299042413897,0.0945125580288061
"LASIOGLOSSUM laticeps",TRUE,TRUE,0.936170212765957,0.00316216742531647,0.00328082631697483,0.00269724728819011,0.002856802761576
"LASIOGLOSSUM lativentre",TRUE,TRUE,1,0.311664348376338,0.312001005115796,0.308831015557925,0.309367932389001
"LASIOGLOSSUM leucopus",TRUE,TRUE,1,0.299665631361572,0.261627366197456,0.296844094041489,0.259850017855017
"LASIOGLOSSUM leucozonium",TRUE,TRUE,1,0.381732257198794,0.411229390917075,0.379787613936537,0.410546363528151
"LASIOGLOSSUM malachurum",TRUE,TRUE,1,0.145454848281679,0.115752937504892,0.1431111291209,0.113676943221045
"LASIOGLOSSUM minutissimum",TRUE,TRUE,1,0.188955760381221,0.204771971852544,0.185504765136876,0.19997619331032
"LASIOGLOSSUM morio",TRUE,TRUE,1,0.373230833199341,0.404576265651662,0.371893416943778,0.404594691108201
"LASIOGLOSSUM nitidiusculum",TRUE,TRUE,1,0.0641652954847794,0.0640209448877633,0.0604765896663771,0.0610641590286871
"LASIOGLOSSUM parvulum",TRUE,TRUE,1,0.239591326144512,0.266304307686651,0.23659037551254,0.264016188548982
"LASIOGLOSSUM pauperatum",TRUE,TRUE,0.957446808510638,0.0194334828107612,0.0192329985928986,0.0166900090414768,0.016783716224259
"LASIOGLOSSUM pauxillum",TRUE,TRUE,1,0.0988029423997906,0.0388649118906988,0.096513333012534,0.036781335555291
"LASIOGLOSSUM prasinum",TRUE,TRUE,1,0.0321880607730042,0.032811274565423,0.0313969714851575,0.03213903106773
"LASIOGLOSSUM punctatissimum",TRUE,TRUE,1,0.220385205606567,0.205055792919198,0.217757764399881,0.202832996071896
"LASIOGLOSSUM puncticolle",TRUE,TRUE,1,0.0373602362969427,0.0358952532078193,0.0355758053119309,0.03451970003571
"LASIOGLOSSUM quadrinotatum",FALSE,FALSE,0,0.102165799681965,0.0996220454421869,0.0781087357887992,0.0724913700749911
"LASIOGLOSSUM rufitarse",TRUE,TRUE,1,0.0626485507560751,0.0590351627520398,0.0592761246761404,0.0540411855731461
"LASIOGLOSSUM semilucens",TRUE,FALSE,0.297872340425532,0.0254199589974661,0.0215493451014867,0.0174776559021596,0.014164980359481
"LASIOGLOSSUM sexnotatum",FALSE,FALSE,0,0.467035919643335,0.45656747635181,0.464888931662137,0.45470777288418
"LASIOGLOSSUM sexstrigatum",FALSE,FALSE,0,0.302453483266872,0.307487053929651,0.284026471012823,0.284608975122009
"LASIOGLOSSUM smeathmanellum",TRUE,TRUE,1,0.185021245560464,0.191839211753256,0.183742057049946,0.189977383644804
"LASIOGLOSSUM villosulum",TRUE,TRUE,1,0.382288517137761,0.421516259028139,0.379607797450658,0.419473872158076
"LASIOGLOSSUM xanthopus",TRUE,TRUE,1,0.0385060646270454,0.0416652896673105,0.0356847082540832,0.038923937626473
"LASIOGLOSSUM zonulum",TRUE,TRUE,1,0.163659160595296,0.160722430489593,0.16064956806054,0.158671586715867
"MACROPIS europaea",TRUE,TRUE,1,0.025596193262185,0.0280031885800068,0.0251616448902993,0.027734793476967
"MEGACHILE centuncularis",TRUE,TRUE,1,0.266221100121981,0.270699897929755,0.264056710573969,0.268896559933341
"MEGACHILE circumcincta",TRUE,TRUE,1,0.032199909580458,0.0366586063031094,0.0296013392529258,0.033805499345316
"MEGACHILE leachella",TRUE,TRUE,1,0.0368868030346542,0.0325448969784578,0.0364217025835324,0.03213903106773
"MEGACHILE ligniseca",TRUE,TRUE,1,0.167122150898966,0.163983414922814,0.163990102495397,0.15950482085466
"MEGACHILE maritima",TRUE,TRUE,1,0.10264414422138,0.0990012932397065,0.100347729626919,0.0978454945839781
"MEGACHILE versicolor",TRUE,TRUE,1,0.241523785169698,0.250647722345462,0.238140342968289,0.248303773360314
"MEGACHILE willughbiella",TRUE,TRUE,1,0.314670354131433,0.365603901688025,0.310877377819763,0.360314248303773
"MELECTA albifrons",TRUE,TRUE,1,0.0577046787085537,0.0604378065824717,0.0551327476212305,0.0585644566123081
"MELITTA dimidiata",TRUE,TRUE,0.808510638297872,0.00400896322789541,0.00368476993362569,0.00377867883002783,0.00357100345197
"MELITTA haemorrhoidalis",TRUE,TRUE,1,0.0774516712093517,0.0825579956569366,0.0753456402100054,0.0796333769789311
"MELITTA leporina",TRUE,TRUE,1,0.15246002953229,0.129530167938693,0.149503478562582,0.127722890132127
"MELITTA tricincta",TRUE,TRUE,1,0.0722033159346928,0.0747425728344579,0.0706425526849641,0.0736817045589811
"NOMADA argentata",TRUE,TRUE,0.829787234042553,0.00521317568491344,0.00458621277958837,0.00473854429690488,0.004285204142364
"NOMADA armata",FALSE,TRUE,0.914893617021277,0.00363895080514623,0.0031022255576901,0.00289225953343953,0.002261635519581
"NOMADA baccata",TRUE,TRUE,1,0.026324511753351,0.0238366131925519,0.0252072321684095,0.022854422092608
"NOMADA conjungens",FALSE,FALSE,0,0.175308683603042,0.174232712004443,0.166930481933508,0.170574931555767
"NOMADA errans",FALSE,FALSE,0.0212765957446809,0.446517385588576,0.411600792416039,0.452527181414573,0.450303535293417
"NOMADA fabriciana",TRUE,TRUE,1,0.436348969084051,0.482232244773906,0.434864643773411,0.480895131531961
"NOMADA ferruginata",FALSE,FALSE,0,0.0812792143724079,0.0716287539985577,0.0444172046387588,0.032019997619331
"NOMADA flava",TRUE,TRUE,1,0.435832957913327,0.478879174717612,0.433692037675353,0.47744316152839
"NOMADA flavoguttata",TRUE,TRUE,1,0.336453642966571,0.362414315898894,0.333812843962345,0.361385549339364
"NOMADA flavopicta",TRUE,TRUE,1,0.101163213347031,0.0992643380567551,0.0987420443868131,0.0972503273419831
"NOMADA fucata",TRUE,TRUE,1,0.143441730399759,0.145728602154585,0.141594085810453,0.143197238423997
"NOMADA fulvicornis",TRUE,TRUE,1,0.0895391098008991,0.0769805992500042,0.0860307916737369,0.0741578383525771
"NOMADA goodeniana",TRUE,TRUE,1,0.397420252883447,0.455463662955407,0.395312614759641,0.45470777288418
"NOMADA guttulata",FALSE,FALSE,0,0.33868377874544,0.324190634891538,0.287468310510147,0.265563623378169
"NOMADA hirtipes",TRUE,TRUE,1,0.0204944886009846,0.0174164187874406,0.0187237081705066,0.015831448637067
"NOMADA integra",TRUE,TRUE,0.25531914893617,0.0334461321594257,0.0335330215991284,0.0319592145818507,0.032258064516129
"NOMADA lathburiana",TRUE,TRUE,1,0.0832051652526315,0.0634396026895477,0.0817101307595094,0.0624925604094751
"NOMADA leucophthalma",TRUE,TRUE,1,0.199023172431022,0.17609611722723,0.196164590334991,0.174026901559338
"NOMADA marshamella",TRUE,TRUE,1,0.472140253419344,0.485986199440177,0.470556949907179,0.485894536364718
"NOMADA obtusifrons",FALSE,FALSE,0,0.106085166987475,0.0979032645796588,0.0953685858066542,0.0909415545768361
"NOMADA panzeri",TRUE,TRUE,1,0.273054970541,0.252348631229312,0.270127416442318,0.249017974050708
"NOMADA roberjeotiana",TRUE,TRUE,0.617021276595745,0.050568779687961,0.0384004189863117,0.0191517220594306,0.00595167241995001
"NOMADA ruficornis",TRUE,TRUE,0.531914893617021,0.411147203063505,0.426976365739504,0.409449736226944,0.426972979407213
"NOMADA rufipes",TRUE,TRUE,1,0.170689651650274,0.171932452062077,0.169192117453089,0.170812998452565
"NOMADA sexfasciata",FALSE,TRUE,0.48936170212766,0.092240565470859,0.0860644624000201,0.0417072942177603,0.042494941078443
"NOMADA sheppardana",TRUE,TRUE,1,0.0687190733980537,0.0658808804590124,0.0646376951072187,0.0621354600642781
"NOMADA signata",TRUE,TRUE,1,0.0249734230371301,0.0240130238458914,0.0226847361129754,0.021187953815022
"NOMADA striata",TRUE,TRUE,1,0.124189609026464,0.104005018770607,0.118412954891388,0.0998690632067611
"OSMIA aurulenta",TRUE,TRUE,1,0.0623917652658701,0.0628355500448999,0.061699848295669,0.0622544935126771
"OSMIA bicolor",TRUE,TRUE,1,0.0575980880654686,0.0527448749571806,0.0565408879895251,0.0520176169503631
"OSMIA bicornis",TRUE,TRUE,1,0.249456023730381,0.255458873288927,0.247505995993385,0.253184144744673
"OSMIA caerulescens",TRUE,TRUE,1,0.239950526438657,0.231028158150478,0.238163136607344,0.229615521961671
"OSMIA inermis",FALSE,FALSE,0,0.138071763465141,0.138093517892847,0.0851874270286972,0.0877276514700631
"OSMIA leaiana",TRUE,TRUE,1,0.172015804359118,0.166673162592317,0.169642924981069,0.165099392929413
"OSMIA parietina",TRUE,TRUE,0.936170212765957,0.00337298905467064,0.00253214336069293,0.00280868285690407,0.002023568622783
"OSMIA pilicornis",TRUE,TRUE,1,0.0287182062548804,0.024553611029126,0.0265976441507723,0.022735388644209
"OSMIA spinulosa",TRUE,TRUE,1,0.0966915959363271,0.0836253568823761,0.095687696753426,0.0833234138793001
"OSMIA uncinata",FALSE,FALSE,0,0.0215216246104298,0.0204880780838949,0.00765613009596122,0.00749910724913701
"OSMIA xanthomelana",FALSE,FALSE,0,0.163503056159574,0.117444490827476,0.130822825043624,0.0723723366265921
"PANURGUS banksianus",TRUE,TRUE,1,0.0880426720495621,0.0861972970866991,0.0862688585705349,0.0839185811212951
"PANURGUS calcaratus",TRUE,TRUE,1,0.100874011477761,0.0991933917171538,0.0989319913789392,0.0978454945839781
"SPHECODES crassus",TRUE,TRUE,1,0.209293437852376,0.212498022878882,0.202931768507802,0.205808832281871
"SPHECODES ephippius",TRUE,TRUE,1,0.36716898956127,0.39480748257552,0.363333139165297,0.390191643851922
"SPHECODES ferruginatus",TRUE,FALSE,0.765957446808511,0.135720203557933,0.134288750388097,0.113557909772646,0.114391143911439
"SPHECODES geoffrellus",TRUE,TRUE,1,0.399066323520168,0.398831956985653,0.39597363029224,0.394595881442685
"SPHECODES gibbus",TRUE,TRUE,1,0.271100610582987,0.290909296934868,0.268134239338275,0.287465777883585
"SPHECODES hyalinatus",TRUE,TRUE,1,0.0823348069440166,0.0821211944997322,0.0800411298553617,0.0802285442209261
"SPHECODES longulus",TRUE,TRUE,1,0.0561561369236444,0.0537610603102746,0.0535068013686314,0.0514224497083681
"SPHECODES miniatus",FALSE,FALSE,0,0.211638289420502,0.213852686725264,0.13590833917948,0.147482442566361
"SPHECODES monilicornis",TRUE,TRUE,1,0.348706482167984,0.361409217957148,0.34370528331227,0.356981311748601
"SPHECODES niger",TRUE,TRUE,1,0.0751123816442122,0.0574626428778549,0.0688950403574043,0.048922747291989
"SPHECODES pellucidus",TRUE,TRUE,1,0.12104713672653,0.125245237559572,0.119719790197216,0.124747053922152
"SPHECODES puncticeps",TRUE,TRUE,1,0.194426814330062,0.190963353867779,0.189749447254253,0.186525413641233
"SPHECODES reticulatus",TRUE,TRUE,1,0.0747865051238595,0.0758089758885464,0.0715846897659093,0.0722533031781931
"SPHECODES rubicundus",TRUE,TRUE,1,0.0403840294452187,0.0426738334550955,0.0374296879550813,0.036781335555291
"SPHECODES scabricollis",TRUE,TRUE,0.787234042553192,0.0265945355071,0.027726634142046,0.0235888837954955,0.024758957266992
"SPHECODES spinulosus",FALSE,FALSE,0.404255319148936,0.0144186120008899,0.00979529049972927,0.00770425000063316,0.004047137245566
"STELIS breviuscula",TRUE,TRUE,0.829787234042553,0.00840361581289805,0.00455228399156164,0.00726357297890069,0.003809070348768
"STELIS ornatula",FALSE,TRUE,0.446808510638298,0.226261051939413,0.223020476163431,0.212193583843869,0.213784073324604
"STELIS phaeoptera",FALSE,FALSE,0.234042553191489,0.00885155832369887,0.00855653562994984,0.00456885831727226,0.00440423759076301
"STELIS punctulatissima",TRUE,TRUE,1,0.0474277886472401,0.0460583803329772,0.0424696148128262,0.041899773836448
"XYLOCOPA violacea",FALSE,FALSE,0,0.327248519161087,0.322782283692624,0.320068279612103,0.323890013093679
"Col_1113",TRUE,TRUE,1,0.272157693137214,0.279425088360459,0.268760106889315,0.274465840147718
"Col_1212",FALSE,FALSE,0.0652173913043478,0.57924048219733,0.593717913682264,0.603781266844815,0.607227644420997
"Col_1213",TRUE,TRUE,1,0.219994802904562,0.1773451488333,0.216525409149817,0.171854391981008
"Col_1215",TRUE,TRUE,1,0.0288869262797684,0.0262381829470911,0.0257360109183077,0.0238723292007386
"Col_1216",FALSE,FALSE,0,0.0473551119159375,0.0446689153276443,0.00487997889738855,0.00474808757583751
"Col_1217",FALSE,FALSE,0,0.012171824975666,0.0115058544092052,0.00446710171688094,0.00329728303877605
"Col_1218",FALSE,FALSE,0,0.382490172682654,0.383454660028803,0.209219776816946,0.210762331838565
"Col_1219",TRUE,TRUE,1,0.0928802874021427,0.0832151547263048,0.0892101430160678,0.0803218148245845
"Col_1246",TRUE,TRUE,1,0.00202371150581049,0.00204442428894118,0.00156549264275802,0.0015826958586125
"Col_1247",FALSE,FALSE,0,0.0568228097145141,0.0581211904849231,0.00277545215785671,0.00263782643102084
"Col_1298",TRUE,TRUE,1,0.214610748824434,0.213346646041478,0.212184464349202,0.212081245054075
"Col_1299",TRUE,TRUE,0.934782608695652,0.00607647355524027,0.00565691842023567,0.00500040140836994,0.00474808757583751
"Col_1300",TRUE,TRUE,1,0.310335186852186,0.314587112902334,0.307518952209466,0.313109997362174
"Col_1301",TRUE,TRUE,1,0.136666426860094,0.114739646821405,0.132441824458385,0.112898971247692
"Col_1302",FALSE,FALSE,0,0.346770062435027,0.29822363405702,0.298194809216336,0.206937483513585
"Col_1304",TRUE,TRUE,1,0.213578073633793,0.211445791466692,0.211381647609326,0.209839092587708
